Machine_ID,Temperature,Vibration,Pressure,Operational_Hours,Maintenance_Record,Failure
1967,59.634763850562166,0.4593366932340542,3235.9274441007483,8780,0,0
1419,72.85089644849921,0.5423129666388495,2778.2377925998,9153,0,1
1421,77.76793449325288,0.8935081492391721,2934.44654518775,12320,1,0
1103,91.64317098124636,0.4409945295771685,3796.761999304741,8137,0,0
1851,82.24723857894259,0.7413174839608417,3320.2533409785465,13890,1,1
1253,66.35434272721699,0.37607271521670715,2729.2705456981766,19867,1,0
1226,91.95388458451963,0.3237370675354513,3211.459580113626,16655,0,0
1111,75.43779762713889,1.1552798690226,2360.0093631871023,3560,0,0
1509,72.44158863096908,0.6080048393978487,2889.403892690384,14197,0,0
1472,71.72881803411188,0.6135026922579226,2523.2878495887485,15813,1,0
1098,58.76444761976867,0.6190455543668405,3225.9530988166684,8010,0,0
1152,73.90230496183858,0.7814599413069176,2905.534214165903,3450,0,0
1860,79.97485257305658,0.5815620029235508,3141.7392377882543,14887,0,0
1913,71.14616672474784,0.6632443745114385,3387.0897592716133,6563,0,0
1895,79.20452477247558,0.2882863443486955,2769.892870461475,14705,1,1
1877,66.3560892908582,0.6967847074488904,2787.7578417329187,12422,0,0
1337,73.5907208572238,0.4526478883924918,2981.481409700433,8161,0,0
1705,78.16540326608632,0.6343484964383745,2569.7518628022685,3921,0,0
1821,76.8966087706342,0.1569760090610608,2994.393505908855,2490,0,0
1162,58.94534910280954,0.6260359184730226,3020.7813963167773,13557,0,0
1719,70.60994049128772,0.05162072904503423,3114.4701075822736,1982,0,0
1956,91.77462930312606,0.4448169059127646,3209.775220956956,3045,0,0
1680,70.07553925669482,0.1588896818200789,2198.441872034898,4720,0,0
1995,75.1580754411184,0.6266073452501052,2357.4392507176885,12991,0,0
1160,74.13244249451056,0.513853976235175,2416.4078730761694,1142,0,0
1579,90.68239758919651,0.34584251939194466,3046.3040006132474,13832,1,0
1800,87.9036812219467,0.7868816090069657,2857.8120704596695,2086,1,0
1397,83.07530999818809,0.32066670113332363,1866.1377159324775,19293,0,0
1276,65.26757686627467,-0.10623876649801778,3973.522404236014,7004,0,1
1815,78.5918304919208,0.6027270067730305,2005.515466127079,16938,1,0
1915,80.67941743075131,0.14668025611721014,3015.2118400212385,15127,0,1
1503,68.01395164403945,0.3269980713978315,3281.686520882441,17725,1,0
1895,66.29482894152311,0.39653068541214437,2640.106512825389,7428,1,0
1391,92.0501414720703,0.2152012300607976,3319.9798453307667,5087,0,0
1134,71.9919668778307,0.40125448278835585,2495.911260307592,19790,0,0
1194,91.14976818911148,0.21894362254902205,3085.550700966339,10686,0,0
1400,84.97093755494534,0.5324766370266094,1909.726588754254,10624,0,0
1639,79.07876782375321,0.25425094884956223,3586.614545646749,5556,1,0
1032,79.52531436359484,0.5060292797564029,3000.4377931203103,6482,1,0
1687,60.99580439669232,0.7324015408542421,2202.6437977285905,2772,0,0
1459,77.06774779834416,0.6564745540584327,3314.377157263923,6641,0,0
1954,89.17020412981627,0.4836578615716844,3816.076121922647,9661,0,1
1882,81.81339503185609,0.3022525363160363,2536.7947677030907,1571,0,0
1469,76.5433668706441,0.5318354231845162,2894.894029051751,17620,0,0
1374,92.11937195817029,0.36085617510658285,2742.588051819636,6876,1,0
1021,73.14959277339196,0.5402246917403052,2614.891542634338,4130,0,1
1749,68.80444324978316,0.1569429565094001,2562.2189497833688,727,0,0
1669,76.53831916078256,0.6614522112671285,2676.7708952398452,15842,0,0
1037,82.66467368111596,0.5066433126026295,2703.8097697563126,7165,0,0
1229,57.82205904191739,0.9417033360018348,2821.7682930984784,14508,0,0
1364,77.84868643490418,0.7612122923685453,2785.461674514787,8493,0,1
1562,83.1034501553631,0.6132373872842113,3380.585506536833,15175,0,0
1437,72.3035837470314,0.47520140525848625,3335.9381582462993,2119,1,0
1775,86.06964766302642,0.35407912725966684,2233.249694594012,13385,0,0
1282,81.4118666241107,0.688481859006827,2703.204820304718,2704,0,0
1026,96.41383118511078,0.4541060417360576,3625.2786232552,19587,1,1
1225,67.49397102418784,0.73367292658966,3147.0124798054576,8242,1,1
1276,83.30709850496089,0.5801646327470571,3167.2353525292424,12194,0,0
1797,64.82676092202595,0.5815994254499527,3119.489209031881,12318,0,0
1608,58.846335487232736,0.6189052253935923,2869.169456978771,8074,1,0
1283,54.64469157182127,0.31607461231248857,2979.4761046801164,9873,0,0
1878,80.38324022396927,0.29557275122527543,2798.050544567793,11948,0,1
1959,76.84247913944102,0.28865811032735506,3427.8676259880954,17681,0,0
1480,70.20948942638246,0.7094993829751981,2802.610871623159,19883,0,0
1452,57.26495666050387,0.31085568249630546,2943.5217673854445,3264,0,0
1828,68.09613373861323,0.3357680583609327,3367.6687266262534,11101,0,0
1815,75.04093007675456,0.6075034253946285,2836.1039980364158,11967,1,1
1658,82.93169366793097,0.4495901750730288,2964.6399755498937,8699,1,0
1515,74.83464249752375,0.4240411515816088,2820.901004356112,10911,1,0
1546,77.52060342705278,0.406689006234616,2955.332538271793,6739,0,0
1191,71.23867619025864,0.0348736644317304,2837.838979544902,15443,0,0
1048,92.49224202527154,0.30662369480719637,2732.0716367153013,14117,1,0
1511,64.81750355671772,0.7363126273764182,2646.0235346820486,3829,0,0
1016,68.00761782714872,0.39212037969320546,2913.774618985855,12063,0,0
1171,70.07641926006487,0.11990205879645194,3509.119105549318,6084,0,0
1219,80.42704397976723,0.29840115222630187,3311.848533778987,9305,0,1
1157,64.6114021021312,0.5719707929509992,2210.409161914462,9589,0,1
1476,76.35718590547998,0.5680069218411476,2785.425253166698,14139,0,0
1045,76.64910143426557,0.44114387748773004,2680.8307155700563,15988,1,0
1372,68.0564202926662,0.3621591905829933,2218.838419199986,11610,0,1
1517,78.29979460956856,0.21956080284879126,3137.639264550409,1660,1,0
1098,64.92186101262568,0.5736370072824016,2951.9543904156335,12673,1,0
1891,63.82925857538254,0.6675740835335578,4011.4710381532927,7831,0,0
1744,75.9960575652144,0.7577760004103691,2832.989832881198,15184,1,1
1036,58.40244414521938,0.27788252826199134,2611.9122175510565,18887,0,0
1279,53.55197297449762,0.7731045960812377,2563.5308526713698,15298,0,0
1348,80.328333007968,0.48867758254710864,2774.2046733764605,2027,0,0
1496,85.48969942591171,0.5053143926808613,3295.1633122208395,15720,0,0
1301,70.33196881307471,0.6787184081262922,3352.4340408985354,10605,0,0
1180,68.31929347902229,0.39180921930405344,4463.078669259146,14396,0,1
1606,85.0553522597456,0.06723939973019427,2396.709235646261,13585,0,0
1098,63.5446178200108,0.6409723096391523,3043.1174376485983,15705,0,0
1699,61.366273752788416,0.5697141488590146,2657.859231787146,10698,0,1
1992,82.07636423708487,0.4279446306246048,3175.2498858956988,12898,0,0
1115,75.09038186512308,0.6245062687874388,3691.5785845667338,7126,0,0
1190,85.64876739290239,0.6653886920930392,3431.0556895168675,3355,1,0
1252,53.59734121222021,0.1975987375876847,2396.1977462167697,4464,0,0
1980,60.99326008881437,0.5045025948795455,3342.3287705015236,15109,1,0
1927,75.14332059844156,0.0444874786301831,1943.3246033808655,14990,0,1
1982,79.17673698483786,0.4752613620976434,1810.0403189094886,18558,0,0
1160,83.46997087689459,0.42545155119426215,2875.4747194001566,13830,0,0
1255,76.74817768808778,0.598381803485448,3305.340112106231,2892,0,0
1322,76.6465515535857,0.2853889540752147,3174.0984265089896,16762,1,0
1127,71.10598456969801,0.41570269282969624,3952.8941171813344,7378,0,0
1017,90.90904904904518,-0.14321143985142726,3054.663491481225,15404,0,1
1792,63.969765445295025,0.6115007642067675,2946.570649605446,2421,0,0
1734,78.5902015255594,0.4823200166411853,3577.596420140626,11384,0,0
1565,65.1219116541198,0.517448287564122,2812.933659254482,4933,1,0
1569,80.3477854580501,0.20131385279305475,3194.374151795238,18711,0,0
1322,64.62982430612234,0.579612434970601,3224.488072210838,11191,1,0
1871,82.43815698500458,0.8305499407028452,2514.1159711300534,1216,0,0
1685,76.12104946824518,0.46301745622476187,3193.7333963817105,17514,0,0
1791,92.44639173258682,0.6300177816163289,4092.5134643222145,4268,0,0
1625,72.18980352728414,0.32587579537482303,3568.3248531877725,3207,0,1
1287,79.24966116247545,0.48462876199058896,2580.3552316457603,16651,1,0
1942,67.20343719539291,0.1937318772083665,4169.32547027728,9999,0,0
1853,72.12106993558706,0.6576243609386925,3344.6348345626534,16806,0,0
1662,76.05749479444353,0.5319681154330793,3212.124776487505,5533,1,0
1961,59.727800775286255,0.25614272283478745,2951.3892206309583,4886,0,1
1638,60.82376065815228,0.33962756463238364,3341.3528238734493,12650,0,0
1154,80.99859299835646,0.5122172345196625,3055.892315664928,8657,0,0
1489,73.5391317846832,0.684773003192835,3009.822227980423,14613,0,0
1385,69.07073466951978,0.7959054407037036,2933.445568241318,16474,0,0
1985,67.63013819583244,0.4731749241909686,3486.8834679695465,8175,0,0
1784,68.01511204276306,0.2270702652261239,3431.469855621112,18751,1,0
1103,76.12550715008229,0.547693028064759,2925.302893198788,16910,0,0
1928,79.4503586411619,0.8569764798064703,2240.507708222293,16326,1,0
1392,54.07892770374776,0.175450318935497,3018.0330301911617,13341,0,0
1810,89.12834056769893,0.30908087014221375,2641.061820210435,9624,0,0
1245,88.41700762941993,0.6221928688493287,2763.210340090997,7088,1,0
1175,51.693452364531005,0.5307198270508333,2937.5737907866655,16322,1,0
1038,85.85926696322798,0.39099605434703977,2469.842004984479,17350,0,0
1476,85.55218851331043,0.5440227746602905,2194.85092224442,14036,0,0
1681,75.00445494187545,0.695509040370863,3145.9866000333927,3200,1,0
1758,62.02831378115124,0.4803327315615002,3013.4147654624076,9309,1,0
1537,85.15228091665072,0.46279846114158074,2994.295460572417,15615,1,0
1866,72.58768933702649,0.6178048339851433,3255.3832942969566,13245,0,0
1817,80.48878843818956,0.4458970236191607,2670.2310638684453,19571,0,1
1920,97.1920127196178,0.7285047121756261,3166.236715541054,5832,0,0
1407,77.51836750623619,0.9053479356968703,3668.7110207863616,12659,1,0
1524,65.83115308281438,0.3214116063740676,2872.647029564119,679,0,0
1827,71.64269005080278,0.2499948934431902,3949.6918804839734,8496,0,1
1505,67.10554639759012,0.5743438477380086,3024.9972135601533,11277,1,0
1902,79.33489717448522,0.2428990953944195,2573.810379070604,15362,0,0
1824,66.93932441250195,0.23948450420929257,3424.84201246419,5964,1,0
1035,70.27148577650357,0.0901588459352316,2943.7197354269106,17805,0,1
1684,62.155696255924,0.423549550485625,3526.2752472991697,3592,0,0
1019,73.67912994480857,0.49340193943455,3206.6731443441013,6027,0,0
1320,76.7675479330205,0.39652740217155347,2836.085515442997,12291,0,0
1775,48.152119528825075,0.7780666367064343,3760.507470671199,14227,0,0
1511,77.59573561480221,0.7631774534092235,2750.3143978404228,3219,0,0
1399,74.5429976890322,0.8857687928043514,1917.1905030760993,16412,0,0
1653,67.35008051243872,0.5093056931867417,3440.2898354271756,15967,1,1
1971,95.28628924269873,0.7367638117021553,3174.965997372221,13424,0,0
1882,84.58476527604755,0.5617705297574307,3641.8595938666094,9715,0,0
1470,64.03597513848598,0.5416764625039242,2559.163070820908,17035,0,0
1142,83.3823687957114,0.4065227849409077,2876.424171294104,15741,0,1
1091,87.44498076021058,0.04737064184897122,2819.9791130837752,1644,1,1
1353,76.32020922617558,0.6274582910027979,3466.8810376249594,5034,0,0
1833,78.61442036947325,0.7308272473056047,3325.425090006136,15135,0,0
1799,78.3834666692159,0.19487641434035008,3107.400187858569,1220,1,0
1726,54.141841410767114,0.4980602675634783,3110.6223519943837,1506,0,0
1958,73.131304031496,0.6983294336829139,2424.5144189131315,11990,0,0
1853,72.61087158015971,0.4281002446709164,3384.3410684433597,7599,1,0
1050,89.30155636559878,0.7386207346664536,3394.5605117451,12811,1,0
1664,78.33727863561873,0.47194339332852636,4145.5535873093695,1037,0,0
1697,72.02389037883304,0.3949682938603479,3235.392487197622,16429,0,0
1574,74.09875259008989,0.7500573825882466,3316.2293430740883,11516,1,0
1189,85.23385581627402,0.31324925277198057,3238.8005638311465,3185,0,0
1124,73.15415336754684,0.3550191936350413,2651.64761635061,2480,1,1
1149,68.0180446690839,0.3208908230565387,3624.7007149054252,6406,1,0
1313,72.24297807079134,0.27148094610254736,2972.1269109380682,1039,0,1
1569,84.40696143822683,0.5306067834748777,2903.520573716649,12576,0,0
1341,79.96164905597936,0.39741307964429945,2932.5932371528006,7761,0,0
1304,75.44267973349113,0.5977226192832915,2967.0281958335217,9720,0,0
1691,76.9153929944483,0.15307193289369508,2756.795455666474,551,0,0
1681,69.40257526404518,0.27549038189911673,3107.6193065938505,2186,1,0
1837,73.06050599557346,0.510315817905274,2951.695757571564,19705,0,0
1782,68.36695678225483,0.7939361194407434,2909.1453039865987,8596,0,1
1053,72.05220715700257,0.5757004297835041,3244.912477423249,10532,1,0
1443,88.46178263626625,0.3821218810299114,3037.8943439269337,9116,0,0
1612,64.2212818862281,0.20209372932394054,2722.9320268948386,10819,0,0
1992,68.11282333577086,0.37043079031878123,2618.229706462068,9045,0,0
1263,62.45701137064248,0.4915031754914359,3049.2008334074344,4190,0,0
1052,60.29091242812402,0.028461621191382125,2626.6840804815383,18573,1,0
1571,73.13228085804708,0.257325985950417,2590.694123974824,8984,0,0
1619,68.82390818199214,0.35248880707060554,2597.7616309642,1216,0,0
1004,92.61688930792192,0.44851827856300774,3127.4923662388683,5075,0,0
1102,72.17153453822206,0.4891327040502591,3596.7712355024687,11170,1,0
1195,87.89396863430025,0.377826444358573,3173.8803241134456,16137,1,0
1773,84.68006474940634,0.6011746364405834,3443.4108562136917,16846,0,0
1876,72.91045844775986,0.524941380606093,2965.149040441089,1137,1,1
1991,96.10135582085623,0.425987343098964,3071.1126003481913,8479,0,0
1883,77.68533986464809,0.6287550761875864,3826.497834424325,9991,0,0
1349,90.13009266003989,0.6123881233020266,3414.3524938035043,13131,1,1
1046,88.96596891581264,0.2092402898507455,3468.513365704422,9403,0,0
1866,79.14647985104783,0.49359448616827106,2867.8976848334155,12225,0,0
1822,82.51130847805851,0.6780521062934401,2997.3661116737576,12570,0,0
1935,81.24071415119475,0.7114978558604357,3202.8322285999457,3841,0,1
1819,63.55738568608292,0.5741817581270574,2696.7991188765313,16568,0,0
1655,75.57290354453016,0.4533422876507213,1818.4104694793846,6050,0,0
1268,85.7424723394466,0.5842639588464873,3198.233485814423,18667,0,0
1369,90.26186317361662,0.6615546862583567,3480.6832440249636,15188,0,0
1635,67.7936032816805,0.5231663898019129,3027.600876897591,18372,0,0
1105,80.2883130181302,0.5457208291156841,2702.046279593477,17351,0,0
1669,76.50870213277534,0.4500393691329362,2834.651927278613,6083,1,0
1658,73.82125935418405,0.23264295978326405,1985.8634797106045,12613,0,0
1656,78.56002629225026,0.4651271759495689,2833.3870063187987,18301,1,0
1119,77.17997410666138,0.36457721082389316,2442.45759646235,18660,1,0
1830,80.41407568872589,0.3652157244673917,2650.179188966263,1581,0,0
1786,89.41716760950052,0.7867668978320312,2417.1583631747853,13937,0,0
1603,82.841275908647,0.6903114755461,2359.511282780737,19809,0,0
1057,78.10591258872702,0.16130018183298545,2497.9437876207767,4584,0,0
1950,93.64625056823078,0.283024244744732,3316.4093180545497,12753,0,0
1345,86.09929595880337,0.42728759108948633,2745.105135520132,8128,0,0
1740,74.07601561396652,0.3718735539728075,2446.037386902569,6695,0,0
1473,62.82879597647095,0.5634836547007582,3377.0070356972446,1511,1,1
1116,65.12169319079534,0.2512829844385597,3064.4860539059487,1313,1,0
1829,84.33232448315634,0.6917063922597231,1818.1672299979366,12638,0,0
1790,68.69687520747019,0.49119889101163483,3497.8121711278864,772,0,0
1126,64.91944522888052,0.4318975910577646,3036.036696068227,16182,0,0
1392,67.419146733128,0.4971361114568454,3385.1869645370316,16692,0,0
1907,68.126156879093,0.4164983852969937,2887.3888308195287,18600,1,0
1640,83.5064766778225,0.09387148585477928,3802.3453149405163,6776,1,1
1057,73.43257924217724,0.5023851961542952,2809.0556782703356,7328,0,1
1633,61.276253997005945,0.43585072227308835,1682.080515243397,856,0,0
1512,75.31044897762357,0.3091085974694494,2555.314866887574,14154,0,0
1750,77.22266132448242,0.7194859662833163,3251.0695646505524,703,1,0
1801,70.20663138559148,0.6338876026786454,3079.543262921933,18480,0,0
1095,86.558850841927,0.9877713413158503,2938.7428800775974,7114,0,0
1637,70.79061114307716,0.6669657002384907,2506.8069643517056,15299,1,0
1117,86.08337686637151,0.3713129865939446,3009.2095930932705,996,1,0
1559,80.96782779674976,0.31884212427964254,2992.812193440177,13489,1,0
1600,84.26605508044408,0.401138879742729,2987.6754653281682,16946,0,1
1487,64.01449159193605,0.36667427686427095,3268.8350591009485,2079,0,0
1236,75.98310192238102,0.5217566727707932,3090.8844476919085,5376,0,0
1884,74.47171995425231,0.1922405245682,2873.85216206076,8350,1,0
1896,60.77993475092467,0.6294573128092062,2498.717575001222,4625,1,1
1271,86.05060729802909,0.5182392738742855,3679.9976352812237,19597,1,1
1188,66.8259910309265,0.6064928615577391,3990.800701325675,5828,0,0
1998,68.90432171164016,0.27117070459449544,3872.1049112960304,16700,1,1
1703,64.86684164402274,0.5493377540672113,3349.5404433720887,9772,0,0
1446,82.01186326070373,0.7598353161739273,2162.4595997691176,12196,0,0
1580,59.740702812274044,0.3278985497799568,2101.3325110333653,3879,0,0
1789,81.17874800464568,0.3224288585045587,2725.788555435955,18482,0,0
1860,85.4451398624346,0.642391493343453,2972.6242220596127,16619,0,0
1246,80.3717842762576,0.30618978969248334,2952.086459620847,16512,1,0
1962,82.12628483846429,0.45334320336854617,3096.8759163379377,3872,1,0
1075,82.59546469578042,0.7951465357984691,2303.776736748406,17953,0,0
1153,65.50575673274236,0.3252662216154748,3803.709673540675,14912,0,0
1655,89.34734979664344,0.8088884197748532,3752.619344703207,19660,0,0
1434,70.39923745866501,0.4328436516091738,2344.3230540400573,1692,0,0
1996,74.33612382410028,0.2757597346322299,2069.2282359191763,17697,0,0
1085,71.67362681649041,0.6207408310245255,2955.127331992443,1652,1,0
1696,79.9154212087731,0.5215496269252134,3631.0452480129225,2383,0,1
1284,69.61962756862577,0.5026360521773379,2983.9097174354924,17151,1,0
1973,75.66915724237369,0.3462563478963269,3129.9776532721157,3312,1,0
1219,62.64656182853995,0.5200905900904229,2780.144219781834,13372,0,0
1068,86.64665208501572,0.08647388918232995,3073.1395219056767,7062,0,1
1046,81.70740945950203,0.5437529473569542,3472.2385660992513,7513,1,0
1093,72.0774023809823,0.7594498400372107,3206.054602568619,5677,0,1
1749,70.3085096997419,0.14691426049485862,3287.7543638783422,17267,1,0
1957,81.44628246317697,0.41864495674122215,2168.382760380255,19734,1,1
1452,67.92706619364039,0.3250720371703891,4069.1411582293777,17933,0,0
1203,76.25365315765168,0.19778919321742683,2174.3730784549903,18717,1,1
1911,86.61398787431406,0.08942511593015295,3078.211010210334,9489,0,0
1217,66.88742880862807,0.2638328166015729,2924.7761268742574,4967,1,1
1473,78.68600829120203,0.4515246769227185,2946.5467549546283,19859,0,0
1431,78.15725266935492,0.7298274096937069,3434.9128406980067,5655,1,0
1340,74.02663181337317,0.19545709804189887,2646.094599501659,14636,0,0
1550,69.96210415896063,0.5588785518272413,2783.646186031457,18174,1,0
1611,87.14797056894385,0.543928317323403,2426.6974018272385,8461,0,0
1288,69.02431364233034,0.8343925920146551,3561.079425207553,7686,0,0
1253,56.8796109887038,0.6142062928794295,3133.0427105335207,8006,0,0
1733,81.40533591631034,0.6257198986060759,3318.60904567766,19071,1,1
1356,62.986966502321664,0.6398600799435801,3405.9919263170086,8758,0,0
1022,81.91881144855087,0.3151535969361612,3995.706380306923,13802,0,0
1761,88.34903247843444,0.38543549528391186,3908.472912602934,16683,1,1
1521,81.29749878398674,0.7233736324541477,3161.52081189369,8291,1,0
1757,85.71411301887491,0.08984002880117037,3078.9813488764803,7270,0,0
1836,95.20049106929648,0.36353778555857386,2733.92906501909,10393,1,1
1099,84.66760462608947,0.23383814762760008,3372.0788894473203,18489,0,0
1801,78.30573392625436,0.5468488084078542,3353.556479481005,8487,1,0
1179,91.33948183523648,0.4156782829377761,2635.304332814913,7665,1,1
1222,92.54775544846585,0.6251940949977435,3359.8914758336464,14014,0,1
1905,92.6877178325942,0.4782009678577237,3504.1772468470067,5005,0,0
1761,70.07856484803997,0.1907815359392655,2439.1766885252036,6307,0,0
1658,61.45981641501596,0.20002647214749658,3094.956985460056,6756,0,0
1441,69.46807816565114,0.49879029627218296,2967.1355278237834,15656,1,0
1607,82.03641615793175,0.3457730065532744,2997.306746692956,12408,0,0
1768,76.59158945332106,0.3934732294445304,2523.6733853002643,4784,1,0
1324,72.93519014823153,0.6876830843578229,2086.7221204353837,14938,0,0
1515,80.60481398804936,0.6518065353734437,2622.291849875471,2654,1,0
1015,60.29194918326733,0.8595467681154716,2552.2708431402993,8242,1,0
1791,76.41169298691541,0.4367328910519871,3176.6115337734277,14727,1,1
1335,86.18457644847877,0.3717706731094268,3184.756558158212,14765,0,1
1758,80.49315644558229,0.583637792885782,3156.2961150767655,19688,0,0
1257,81.91809821833729,0.38784110615200496,2301.6346633859366,19104,0,0
1496,90.97372789952514,0.39438777739485253,2440.220812764223,9690,0,0
1987,74.33856715126333,0.45957968121363274,2691.6636574608856,17605,0,0
1895,68.46908338649664,0.8305497911633759,3011.5715062829718,4525,1,0
1159,86.89515042665042,0.6407931610257254,2832.4462273359864,16407,0,0
1474,86.71120631033926,0.66176408045557,3155.3195497823945,14969,0,0
1851,80.58291674755797,0.8215708673616493,3487.7351583687546,5656,0,0
1663,73.39628999417552,0.680506592015065,2500.353096186834,14928,0,0
1907,75.01379651007986,0.27371887797299255,2519.3647504247624,14910,0,0
1689,62.23227047868913,0.6774764728282268,3067.6799930461084,11495,1,0
1674,86.12946530207202,0.7028509714230515,2958.9846818454207,5312,0,0
1379,85.77651309529143,0.6303729705386191,3371.681780753457,9150,1,0
1544,61.88317249533216,0.46091162524142315,3003.788329889031,16558,0,0
1928,83.67632083906136,0.6092663412003503,3870.2606149186963,2956,1,0
1956,79.04101655009009,0.49595205574047074,2206.0626155693094,17090,0,1
1690,64.78025889609204,0.30438232475031,3420.108429982041,18240,1,0
1426,62.939997989275305,0.3540732709329685,3099.6630980525797,13460,0,0
1612,78.73493269401722,0.6407445637798563,2298.49946648623,12288,0,1
1267,71.02295886093083,0.31883596411543147,1966.0203563236212,7656,0,0
1834,93.1994885054967,0.3376892913047471,2437.4904667096794,14765,1,0
1576,84.52598394648906,0.6506768919969385,3604.543855736379,8651,1,0
1416,79.73693136732227,0.5267578125730211,3547.6157779641876,11487,0,0
1167,80.23079004002395,0.6154386634375456,2935.673757497318,13060,0,0
1841,88.30867180367167,0.2541964126893629,2818.863508253693,3173,0,0
1042,83.46518091727337,0.6098859014871527,2571.9515016893993,15499,0,1
1555,79.99766438496023,0.3679943702178514,2906.3053403217464,17933,0,0
1284,65.1973882370249,0.296623202890431,2762.919157250839,7323,0,1
1396,105.61946965406219,0.3989310215599406,3854.9710254998004,19475,1,1
1011,63.96817242691767,0.7724129913854956,2381.722199925633,7376,1,1
1606,71.87457262899835,0.4271091730102117,3196.2188520381137,6473,0,0
1301,58.452717235900025,0.940278142457587,3878.535670765583,8782,0,0
1897,80.38798158769262,0.08756437905037062,3387.291407911226,9167,0,0
1252,76.51110437284808,0.19074441620371752,2437.86164823792,8556,0,0
1498,82.6527643836476,0.7648370474291115,2228.8349012053245,2546,0,1
1753,57.60934368895566,0.8151209118311467,3137.200602526179,8236,0,0
1034,86.12905667380932,0.3273085525623213,3075.2616027843483,4190,1,0
1726,66.92564598530386,0.513778723344571,3616.2045486233405,3245,1,1
1848,73.50994800636134,0.6424379837006553,3274.223924342213,3139,0,0
1089,84.31571268681064,0.454124862527049,2757.5800379155676,576,0,0
1775,77.612666841319,0.5299734182775555,2723.6426356960424,6973,1,0
1604,78.31942556666864,0.5021866026486379,2346.9211497605233,11122,1,0
1921,82.99178819905399,0.20371060406944175,3064.682169139875,19308,0,0
1969,79.28790639938724,0.4310677428075963,2297.775874583368,5796,1,0
1601,71.58892097451283,0.5024730190273066,3454.995173797262,19105,0,1
1417,73.3353087176477,0.5206243668216112,3294.5776056094323,905,0,0
1114,77.11878678651823,0.15389877827618187,3278.7280002363373,19013,0,0
1616,66.04443906453665,0.6507387799108022,2339.0864441261037,12808,1,0
1902,84.9600865938867,0.525898730579219,2925.018299444932,15845,0,0
1195,77.88653930807484,0.28892275573165327,2805.347189623215,897,0,0
1825,75.74776267921969,0.8598128468047306,3051.403192229713,15165,1,0
1500,86.92496559031471,0.43068308367623614,3264.2564404029745,15060,1,0
1625,73.7988635678863,0.4436705235490138,2743.2014747823287,10500,1,0
1492,73.17579002847583,0.6283418490382654,2762.0082378373886,5489,0,0
1074,70.15371235996035,0.8768002275139716,3339.963918267659,18828,1,0
1412,78.43067008925935,0.6362079192089044,2435.250018608417,9129,0,0
1375,78.08450108331515,0.665221967338774,2626.669281789652,5891,0,0
1419,68.33715799490093,0.2996756269019204,3002.9184160170203,722,0,0
1728,73.223060228866,0.5173919404074339,3449.860186514767,18494,0,1
1276,68.40397731480768,0.3935476547656849,2515.6126307954955,8330,0,0
1760,67.9513154618451,0.6408259696098552,3894.8494947981917,16730,1,0
1675,57.70102168273153,0.659393159101985,2324.6686194171866,4500,0,1
1393,72.69089746318444,0.8266459033039881,3775.1394120392824,19548,0,0
1868,57.97786733919989,0.0683316166221738,3599.795074496703,17949,0,1
1456,70.3718431366049,0.373884367536736,2284.949203875136,13987,0,0
1919,68.87305354122391,0.7600497888504083,2183.898331514495,5893,0,1
1191,85.51895057265604,0.2196940306134963,3359.9320844236117,1103,1,0
1738,64.85065193690359,0.6611302065787343,2811.299407474365,6795,1,0
1688,67.38813615185525,0.7268001001629499,2496.5264751957,8880,1,1
1098,71.18475860808428,0.49433203092670797,3905.8506044907485,7603,0,1
1547,69.19856348497224,0.21570706256869487,2403.048779900225,17521,0,0
1977,88.69254797421875,0.4756960643599524,2636.530701213986,15046,0,1
1998,63.614326269503806,0.7917362674917447,2695.8008434511,15956,1,0
1095,71.20595501014158,0.8078034750510832,1600.2755862817573,18728,0,0
1663,78.32065249164407,0.5415760753555381,3045.683879553326,15174,0,0
1662,83.81183343042007,0.3045524622570478,2544.2207223304104,546,0,0
1189,71.19758444069797,0.8476794388098823,3405.268057414869,1319,0,0
1735,55.819003994962074,0.6641845758219419,3470.6313614798805,4307,0,0
1036,73.49895778414495,0.31769800626462563,3115.860500107096,19906,0,0
1779,88.52028476180715,0.5685037942281016,3121.5233148268244,1580,1,0
1368,77.82187407430428,0.5593496961956317,3081.794557183138,3646,1,0
1694,77.36417862359933,0.3726409796900886,2649.7979076659194,18161,0,0
1524,64.36982008423003,0.5696213629429422,2692.5860247754945,12426,0,0
1278,63.343284097113354,0.7212373676247763,3661.613473887456,16430,1,0
1216,75.18041648634099,0.4407501602471521,3367.620722144811,15672,0,0
1866,60.73621077718592,0.7416538183176109,3103.0434922525,15787,0,0
1872,82.8136222236251,0.14892908613596711,3300.0326631761804,7241,1,0
1797,66.53353751133638,0.9436533986241733,2969.4582356101228,2717,0,0
1272,74.75342719268507,0.5114702539959364,3092.4733846630393,3386,0,0
1880,56.14233081245758,0.7146041989607245,3297.2584555850526,13844,0,0
1061,71.06198131556494,0.5437222973069411,1962.8595898352053,9487,0,0
1595,63.14139452869797,0.3352954766286046,3453.069459045689,7793,0,1
1879,51.78043582658189,0.49272467526809915,3417.1701105785532,3506,0,0
1728,80.41842089336318,0.11810579641974861,2609.6558614462715,7458,0,0
1341,91.41159539091574,0.637677386142562,3622.0512580783616,11081,0,0
1396,86.29473589343947,0.5387529157289641,1891.3426076696555,4643,0,0
1698,81.81690689903805,0.4616885683063511,3176.4765424068764,15199,0,0
1018,70.85878832054455,0.6505399142151275,3019.9665232781267,18102,0,0
