recordedOn,power,bladeAngle,airPressure,airTemp,cloudLevel,bladeLength,bladeWidth,height,windSpeed,status,windDirection,month
14/03/2020 19:33,0.10625844,43.88717413,111488.2393,24.56938967,Medium,4.995960408,0.400841198,26.02389085,2.768131421,Good,SE,March
24/03/2020 06:33,2.42178012,1.048372605,115828.5718,30.68906973,Medium,2.319053559,0.324448042,25.47813388,3.711069775,Good,NW,March
27/02/2020 05:43,36.38036591,5.77694911,131196.863,37.44972827,Low,3.937252108,0.460756405,32.77408868,9.778088278,Good,SE,February
14/08/2020 05:03,31.02841074,3.696106283,136886.0273,34.01742823,Medium,3.962082721,0.38179583,24.07140403,8.818860522,Good,NW,August
15/07/2020 11:13,9.93543858,-0.966326845,117799.9975,21.93359976,Medium,3.19378525,0.441768761,26.56234561,5.621252432,Good,SW,July
25/04/2020 13:03,0.01760389,26.62161839,111794.9353,24.82997758,Medium,4.734594381,0.4825434,25.72667556,3.581160967,Good,SW,April
05/02/2020 15:03,42.26273343,0.359463359,335967.2292,39.15414163,Low,4.52390817,0.468951039,26.16591752,8.154389715,Optimised,SW,February
03/06/2020 07:53,0,96.81834126,104579.7838,12.60904762,Low,9.967412487,0.435274845,16.34305716,2.731910437,Good,NW,June
09/07/2020 20:53,25.01083022,-1.290826663,127409.5009,25.56098032,Medium,2.004388197,0.464519522,35.3842219,7.608260822,Good,SW,July
03/06/2020 02:43,0,100.3024641,105406.0775,16.95575871,Medium,2.672689822,0.452613301,26.13005405,4.791326132,Good,NW,June
18/05/2020 00:53,10.86457597,-1.213595589,331338.9734,26.05046279,Medium,2.342253316,0.442287988,25.26435275,6.364826211,Good,SW,May
28/05/2020 07:53,7.92903933,-0.940889309,116112.8296,22.03021856,Low,4.870055488,0.443032524,48.74627257,5.545660822,Good,SW,May
03/09/2020 08:03,3.88896057,0.29318696,112387.5815,26.89753737,Low,2.315923269,0.40926,24.49647024,4.748582153,Good,NW,September
15/01/2020 16:33,76.37592751,-1.323748847,82600.13911,-7.473661188,Medium,4.624576921,0.480479216,26.18647555,6.15398989,Optimised,NE,January
29/04/2020 07:23,0.09798591,85.93932235,109153.4286,32.57322805,Extremely Low,2.193847628,0.235223693,20.73137552,1.731805158,Good,SW,April
13/08/2020 02:33,0.10865983,36.26542251,118403.0391,32.04315598,Low,2.613139762,0.42007947,41.81957065,2.674499865,Good,NW,August
12/05/2020 17:03,49.5811826,0.018879017,82620.05187,29.66253327,Medium,3.975914024,0.474874662,24.84733563,4.656155444,Optimised,SW,May
31/05/2020 21:13,0.09713622,100.6850183,107806.2864,17.31000393,Extremely Low,2.408906883,0.230015874,22.49804115,1.450831542,Good,SE,May
20/08/2020 07:23,5.92080269,-0.892114246,114769.0337,28.62441532,Low,2.174225047,0.393386739,27.00376967,5.002044272,Good,SW,August
06/05/2020 15:03,2.60062693,10.21155568,117610.916,29.7353095,Low,3.418001598,0.316640883,32.04235863,3.661310384,Good,SW,May
07/05/2020 21:13,17.16934029,-1.113526386,117408.6612,33.74445751,Medium,7.895080412,0.356354413,25.57322621,6.619682088,Good,SW,May
26/06/2020 01:43,19.16522172,-1.158861817,116942.2595,25.36999555,Medium,4.546609283,0.432503451,24.81262071,7.095427517,Good,NW,June
14/09/2020 03:13,4.97416284,-0.473525913,114050.8123,38.04104025,Low,8.994289956,0.444351628,45.31879925,5.064379795,Good,SW,September
01/05/2020 13:23,40.09654187,71.50085871,83397.08908,30.44917671,Low,4.844235273,0.416450405,27.74958015,2.445173611,Optimised,NE,May
13/08/2020 09:13,2.59156575,1.182320685,113061.8589,25.90436604,Low,3.29430645,0.312448985,26.57763011,3.827210933,Good,NW,August
22/05/2020 10:43,4.75221298,-72.70139091,114132.9059,25.94586741,Medium,4.442801849,0.431805194,25.36824145,4.830362942,Good,SW,May
17/05/2020 00:03,15.250599,-1.187479735,22335.54747,26.39020237,Medium,4.107853851,0.472037532,24.15785018,7.177578547,Good,SW,May
17/07/2020 01:23,21.12172958,-1.032821213,127045.0349,27.83751023,Medium,3.37830102,0.380754765,54.79702968,7.635129129,Good,SW,July
29/07/2020 01:03,29.09041408,0.714767866,129499.2896,32.77589117,Low,2.799789175,0.413855317,24.83058169,8.380158276,Good,SW,July
01/07/2020 13:03,0.12536748,46.66168039,114432.8887,24.16638331,Low,2.261360529,0.465874577,26.31082503,2.839888124,Good,SW,July
09/07/2020 00:03,36.93148839,3.624764577,137770.9077,29.74395255,Low,4.51655617,0.407940725,24.34391143,8.928166078,Good,NW,July
13/05/2020 16:53,4.10890421,0.32440749,114186.1545,28.18054066,Medium,2.44735288,0.322325418,12.32876496,4.296194563,Good,SW,May
21/08/2020 13:53,7.37122345,-0.764357363,118213.7525,29.53777025,Medium,3.281661383,0.392691612,26.89095676,5.172126189,Good,SW,August
28/11/2019 17:53,42.12606904,78.9440906,632521.1105,43.62914166,Extremely Low,2.993202012,0.260316564,29.13974152,1.83712491,Optimised,SW,November
08/08/2020 07:23,3.73185628,0.324600799,116785.9437,28.16648739,Medium,4.584402301,0.325990663,27.45801868,4.674205042,Good,NE,August
10/07/2020 06:23,1.66334521,1.694195639,110309.1161,24.03070014,Medium,2.956792365,0.313581153,25.41431373,3.740310928,Good,NW,July
29/06/2020 13:43,9.02359084,-0.942854624,205457.5689,22.90164438,Low,3.71995572,0.401775785,26.82440674,5.290047137,Good,SW,June
30/06/2020 03:53,6.14699577,-0.568387732,115274.6589,23.24144362,Low,4.330189371,0.386962043,24.46104602,5.126864476,Good,SW,June
14/08/2020 08:43,14.26481464,-1.077649633,119311.8871,28.55763806,Medium,2.2389792,0.32124858,27.21435991,6.591188683,Good,NW,August
06/07/2020 04:03,9.496749,-1.171286545,121958.8883,23.40327089,Low,3.522817199,0.476493779,29.98981081,6.103415658,Good,NW,July
02/07/2020 03:33,13.65574183,-1.179291582,252822.8936,22.42122313,Medium,2.853159852,0.303816065,26.28739596,6.904964715,Good,NW,July
13/12/2019 09:33,67.40011304,-0.758388879,81384.39229,40.66035497,Low,4.988568935,0.371348893,26.01663396,8.089839435,Optimised,SE,December
25/06/2020 11:23,8.13662702,-1.065071024,113937.5391,22.16683325,Medium,4.862351801,0.498696233,35.18788142,5.552047195,Good,SW,June
31/05/2020 19:03,0.10815643,20.25123961,105389.0026,14.99045093,Low,4.665756535,0.355432616,5.468570863,2.388999895,Good,SW,May
15/04/2020 16:53,0.12890939,85.77874599,108197.9937,24.12546266,Medium,3.76879208,0.402421744,24.79059791,2.898131416,Good,SW,April
29/05/2020 03:13,2.70814602,0.673470108,114685.0912,27.41236534,Low,2.108628761,0.385472242,26.62078525,4.68057481,Good,SW,May
26/06/2020 13:23,1.62724616,1.120082578,475007.5811,22.31008473,Low,4.385530475,0.300555103,27.81871407,3.728820911,Good,SW,June
12/06/2020 09:43,0.12102103,35.00760877,107456.2197,16.83125047,Medium,5.486782127,0.380434397,41.66504219,2.486256138,Good,SW,June
24/07/2020 05:33,0.11461097,60.15442901,118930.7005,27.86562733,Low,2.423314703,0.207911607,27.64076859,1.932920958,Good,NW,July
15/09/2020 00:13,13.37532846,-1.217497174,127451.8119,39.59946256,Medium,5.831488249,0.406889408,27.58046701,6.90330535,Good,SW,September
08/05/2020 23:13,3.19794163,0.470723535,114118.1393,27.0682314,Low,4.281784845,0.36897096,26.19866506,4.560093953,Good,NW,May
22/06/2020 02:43,9.73197801,-1.12791974,117413.1138,24.2322145,Medium,4.880225448,0.479064784,31.94368446,6.663466544,Good,NW,June
16/09/2020 09:23,5.48303009,-0.394738253,120034.7335,30.26278144,Low,5.245687522,0.425358537,20.22892377,5.003110321,Good,SW,September
23/05/2020 02:23,0.09006285,94.99211605,118915.4168,25.39995514,Low,4.726978276,0.34619015,11.18008511,3.519839765,Good,SW,May
09/06/2020 19:23,7.06045186,-0.875229444,123895.614,23.8074087,Low,4.75946556,0.40955333,19.04306094,5.37610482,Good,NW,June
02/08/2020 07:33,6.36167769,-0.831727598,117225.2049,27.73418119,Medium,3.100721219,0.356019569,27.46536123,4.961363037,Good,NW,August
06/08/2020 08:03,6.07956397,-1.003769201,343848.6515,22.46800585,Low,3.514199967,0.308502173,16.65879264,5.41457983,Good,NW,August
09/07/2020 12:13,7.98203389,-0.840047648,117484.3555,21.29565984,Medium,2.599601944,0.338816377,42.65922163,5.324879805,Good,NW,July
26/03/2020 08:03,11.25636956,-1.278618286,115175.7547,32.35786502,Low,2.316135131,0.387026831,24.4897314,6.052319855,Good,SE,March
17/06/2020 09:03,0.10493119,49.15579425,111374.2095,18.09936945,Medium,2.013764824,0.349692435,25.76801295,3.271999839,Good,NW,June
19/04/2020 07:03,9.32917875,-1.003512877,112730.8136,31.905609,Medium,3.137361201,0.398808244,25.336356,5.974584074,Good,NW,April
10/08/2020 07:13,10.18037931,-1.223149781,111328.1653,32.06662282,Medium,3.95755278,0.382337108,24.96674859,5.867168232,Good,NE,August
26/03/2020 23:53,34.18866097,44.84106157,83691.26446,33.79484164,Medium,4.385046702,0.407597133,27.14038658,2.471289845,Optimised,SE,March
01/05/2020 14:13,54.41444867,73.19729532,83927.65962,32.38880432,Low,2.531329039,0.265217689,20.08513323,1.891559905,Optimised,NE,May
25/05/2020 01:13,16.35771085,-0.78861173,119107.4413,25.56033569,Low,4.688983871,0.348624944,66.0622979,6.565389695,Good,SW,May
15/03/2020 07:03,6.7321038,-0.954556938,119251.5241,27.49300367,Medium,3.972507266,0.442437283,27.25420886,5.712888756,Good,SE,March
29/06/2020 23:23,22.53206936,-1.210269142,125715.6159,26.86371602,Low,4.422921735,0.499811951,26.02874872,7.589178621,Good,SW,June
22/09/2020 21:13,71.65448696,-1.094793013,263869.9334,43.62758345,Low,4.75367336,0.414445283,27.84884441,7.3963497,Optimised,SW,September
22/05/2020 01:43,0.07447518,1.65692935,323622.257,25.75263839,Low,2.89286189,0.353331097,35.93618471,3.0129841,Good,NW,May
25/05/2020 04:33,4.64748549,-0.038789449,113229.3295,21.20555408,Low,2.735955157,0.470608858,25.72530448,4.949483117,Good,SW,May
09/03/2020 10:03,15.13965059,-1.315785888,122570.1578,26.98517101,Medium,3.339925095,0.318533082,26.76206767,6.84210987,Good,SE,March
24/05/2020 20:43,8.51392507,-0.830523754,122422.4311,24.71751024,Medium,3.204511786,0.424741359,31.64410238,6.03923977,Good,NW,May
04/07/2020 02:33,17.96229869,-1.131853531,119850.4015,28.65936491,Low,2.012233882,0.353705656,25.00983307,6.904722,Good,NW,July
19/07/2020 13:13,4.57679362,0.194505616,111522.0847,26.29842006,Medium,3.277465178,0.379536225,15.91334929,4.322409805,Good,NW,July
01/11/2019 08:33,18.66903654,-1.184285471,120494.6876,43.14304805,Medium,3.721401034,0.49627549,26.58857691,7.35268966,Good,SE,November
20/07/2020 03:13,5.13442432,-0.355937295,117761.9994,25.81986342,Low,6.283590845,0.324095659,37.1148151,4.828044222,Good,NW,July
16/12/2019 03:43,11.18886328,-1.103497971,129169.6988,35.48113914,Medium,4.690630992,0.316433087,16.21084382,6.01690976,Good,SE,December
24/05/2020 04:43,4.42705541,-0.130330026,114787.7737,25.63325111,Low,3.282299904,0.39953584,47.0958932,5.0839109,Good,SW,May
15/11/2019 07:43,8.15771301,-1.082012808,279122.3993,31.87287196,Low,4.489211726,0.424863452,24.78926276,5.941435118,Good,NW,November
06/09/2020 02:53,8.47228826,-1.126021645,178513.3638,35.79118328,Low,2.042807182,0.306971351,21.38127694,5.443705032,Good,NW,September
20/07/2020 06:33,0.55429441,1.823968558,290622.0837,23.87868727,Low,3.325552813,0.355939024,27.18478685,3.241199915,Good,NE,July
05/04/2020 02:13,1.25544165,1.857712961,118238.5716,33.70912825,Medium,4.3392492,0.442161117,25.81834995,3.426244855,Good,SW,April
21/05/2020 10:13,9.08708456,-0.71965138,114242.9335,19.96563165,Medium,2.51710609,0.443437494,8.234977993,5.276289316,Good,SW,May
27/02/2020 20:23,31.7734285,10.19829558,139396.5006,43.9896279,Low,6.079606673,0.309622877,27.21969176,11.48475938,Good,SE,February
31/05/2020 08:23,0.10627013,165.9321232,104073.8094,12.20562911,Medium,2.821554936,0.422098728,26.92880257,2.145584121,Good,SW,May
22/09/2020 23:03,31.02765779,4.845368766,127414.5951,48.45941528,Medium,2.870281341,0.379057319,25.65755481,9.611082583,Good,SW,September
18/03/2020 22:43,3.80910659,0.266886748,264937.4992,34.92557072,Medium,3.57118725,0.303634899,26.56338713,4.422379735,Good,NW,March
24/01/2020 12:13,33.1938976,4.124439838,135839.7163,36.47624769,Low,2.14303052,0.444310119,24.33416484,9.034319425,Good,SW,January
21/05/2020 10:53,10.26505677,-1.217472211,112847.9937,19.35198831,Low,4.491412426,0.336817015,24.38007067,6.115394378,Good,SW,May
19/05/2020 19:43,31.14494999,-1.289560604,82922.37228,25.51646923,Medium,4.383199834,0.341150613,20.39323557,6.207815674,Optimised,SW,May
05/06/2020 19:53,19.17395725,-0.905577183,117892.9616,23.709428,Medium,3.790033582,0.467295386,40.09932358,7.528049683,Good,NW,June
16/02/2020 13:03,51.50156864,2.194822939,81431.85807,28.41968355,Low,4.93674365,0.476338435,49.84050992,9.138934588,Optimised,SE,February
09/03/2020 02:03,0.33252497,10.41497276,537499.8197,32.89079253,Medium,4.77786576,0.433317766,24.47575401,3.636354855,Good,NW,March
12/06/2020 18:03,12.94356106,-1.01020238,612352.1669,27.49802957,Medium,4.255320534,0.441477237,27.89640452,6.6393998,Good,SW,June
18/07/2020 23:13,31.60662232,5.124438954,81938.35648,33.85950927,Low,4.247407811,0.321048776,26.87578051,9.349319535,Optimised,SW,July
29/07/2020 08:53,3.22688178,0.269948779,258465.1523,23.02457523,Medium,4.214588985,0.348229007,26.494477,4.774683089,Good,NW,July
31/08/2020 19:33,77.54449269,-1.105551292,218022.9398,40.18494118,Medium,2.493613155,0.395252391,24.24466023,7.0669261,Optimised,SW,August
06/06/2020 00:53,17.87797445,-1.258408859,123687.2499,28.43699565,Low,3.265428722,0.491334435,15.24237202,7.178538533,Good,NW,June
19/08/2020 22:53,21.95718309,-1.087549637,138048.6088,39.93423867,Medium,3.558704837,0.344855262,2.920418531,7.81777477,Good,NW,August
28/02/2020 19:33,45.2377338,13.37183346,80764.56181,45.09377596,Medium,2.768727219,0.311137855,16.7678783,13.49371468,Optimised,SW,February
04/02/2020 12:53,30.64294233,0.894134835,126343.754,35.04953596,Medium,4.739905419,0.451090797,27.80953539,8.80643453,Good,SE,February
20/07/2020 12:13,0.10907451,66.07193591,109195.0284,25.24617697,Medium,2.193184625,0.389486685,26.53371394,2.227473574,Good,NW,July
17/06/2020 16:33,11.08627603,-1.130723199,118043.3513,25.93111959,Low,3.125164103,0.402958002,9.725545983,6.017594389,Good,SW,June
26/04/2020 03:13,8.07065549,-1.103979742,120630.3673,27.58773564,Medium,8.178389486,0.352941659,26.9969863,6.074920889,Good,SW,April
07/09/2020 12:53,7.20406065,0.167330163,117499.7511,30.1475996,Low,4.876665417,0.497146276,25.77979786,4.77659985,Good,SW,September
05/05/2020 22:23,5.38941844,-0.781617541,636591.5058,35.46258124,Medium,2.440035875,0.337088927,25.97376399,5.181678821,Good,SW,May
16/07/2020 02:23,14.18712205,-69.75309802,120488.3746,29.09403674,Low,4.105014038,0.486677181,26.15483474,6.502811635,Good,NW,July
28/05/2020 13:43,31.38800969,5.251280142,129689.0127,25.26787077,Low,3.979605368,0.439997291,25.9578758,9.7858943,Good,SW,May
16/09/2020 06:53,2.30739124,0.892005566,303727.0508,31.30994572,Low,4.722580926,0.485620408,24.22689495,4.445588628,Good,SW,September
11/11/2019 09:13,30.25327453,0.461284995,265920.095,47.6365416,Medium,2.242821952,0.383422465,42.43249739,4.204729835,Optimised,SE,November
18/08/2020 22:53,27.07347,-0.976117006,137641.8201,34.97885164,Low,2.986422631,0.355973362,25.04627543,8.144278568,Good,SW,August
01/08/2020 07:13,2.54462572,0.877981875,831412.9697,26.86619665,Medium,5.291969877,0.417607368,20.74207549,4.495455383,Good,NW,August
17/05/2020 17:23,31.61507932,-0.799825372,171694.7152,28.48947827,Medium,7.205346707,0.486743707,58.06499625,4.900840994,Optimised,SW,May
09/06/2020 17:23,14.29354322,-1.175835104,125714.0832,27.4355095,Medium,2.33594256,0.497440907,24.13843317,6.852583926,Good,SW,June
02/09/2020 06:03,3.44330509,0.319264995,116764.5382,29.0236964,Medium,2.188480004,0.39628155,30.87146726,4.503289284,Good,SW,September
20/08/2020 06:13,6.88640289,-0.968175936,118838.167,27.32332237,Medium,3.593626098,0.421558662,13.44361025,5.421929235,Good,SW,August
16/02/2020 01:43,33.62145022,6.154381984,132909.7716,36.46696691,Medium,4.761392208,0.414638324,25.84992,9.327109868,Good,SE,February
04/07/2020 11:13,4.24531128,-0.240035036,116696.3283,19.75309562,Medium,2.359506336,0.488367193,26.23127842,4.766847137,Good,SW,July
04/07/2020 14:53,8.95269052,-1.009016412,120567.8494,22.9131602,Medium,3.707283855,0.340723637,26.9820391,5.78461977,Good,SW,July
19/05/2020 05:13,2.89104903,0.59940569,121045.8724,22.92575775,Medium,2.060415173,0.494219696,27.51236963,4.326262995,Good,SW,May
16/01/2020 14:23,60.4243271,2.991223894,81925.66146,37.90742662,Low,3.298080553,0.457219548,26.10083541,8.854759405,Optimised,SE,January
27/07/2020 12:43,11.21776383,-0.736109375,554839.4928,25.08812174,Medium,2.831059014,0.342471701,26.39509745,5.693684074,Good,SW,July
23/06/2020 11:13,16.54376186,-1.221715743,117178.8449,20.79410741,Low,3.783144172,0.305332123,24.33347279,6.555378747,Good,NW,June
30/06/2020 18:03,35.03527734,0.825542328,127986.1882,28.70102116,Low,2.807392622,0.445713236,26.60647789,8.70922725,Good,SW,June
07/08/2020 06:43,26.04736616,1.280343022,110777.4759,27.51879049,Medium,7.790972628,0.39196862,41.53853157,4.122289326,Good,NW,August
28/05/2020 06:13,3.91444384,-0.018304677,118108.4702,20.93531504,Low,4.647631647,0.324106707,31.92288055,4.823129288,Good,SW,May
12/07/2020 04:33,4.50851714,-0.147820183,117320.0225,27.24481839,Medium,2.173273499,0.400017384,21.68317823,4.790073432,Good,NW,July
24/12/2019 03:53,36.25412168,-0.762542206,131450.0826,-30,Medium,3.493094355,0.375287001,25.1002139,9.5258,Good,SW,December
27/04/2020 05:33,2.9745289,0.779874333,112349.3953,31.25341882,Medium,4.492844663,0.358409119,27.37527011,4.247505344,Good,SW,April
24/03/2020 03:03,1.73587037,1.310714043,115952.2607,34.55053965,Low,4.56123411,0.427295671,25.88156737,3.966154815,Good,NW,March
03/06/2020 13:13,44.62335273,91.17551123,419184.1967,14.3918481,Medium,2.846243734,0.351641258,31.84156473,5.414315632,Optimised,NW,June
06/05/2020 12:53,7.6340806,-0.88456959,119835.7054,27.35072057,Low,3.191784252,0.468055407,26.40207512,5.439183133,Good,SW,May
22/09/2020 22:33,69.59693652,1.611860788,412342.4979,43.12068627,Low,3.16644093,0.403583455,27.39299686,8.508151974,Optimised,SW,September
14/05/2020 05:43,0.10392804,42.87009528,113462.6291,26.41829416,Low,6.963049714,0.455116225,24.43519079,3.058968263,Good,SW,May
13/02/2020 16:53,3.51196553,0.236824585,120313.7249,30.73303968,Low,3.992094614,0.325816213,40.20791215,4.40274472,Good,NE,February
20/08/2020 10:13,2.81846328,0.779406982,112638.4623,25.94814295,Medium,3.603917121,0.424073043,27.42009733,3.961299822,Good,NW,August
07/05/2020 09:03,0.09971796,74.6572717,111562.3917,27.77426396,Low,2.908887405,0.229342597,20.5689383,1.660642042,Good,SW,May
25/06/2020 10:13,14.17316255,-1.092122227,946160.2249,24.35499704,Low,3.255879517,0.432348619,19.08203218,6.101468242,Good,SW,June
05/07/2020 14:43,6.05929327,-0.70547546,119884.5543,23.93067784,Low,3.751831271,0.380778749,25.43525046,4.867194537,Good,SW,July
11/06/2020 09:33,0.01231675,17.33068344,114028.5182,24.88026105,Low,3.805551954,0.496091926,32.53513048,2.90492986,Good,SW,June
09/05/2020 22:03,4.97244384,-0.096034727,119637.0082,24.91348218,Low,3.614760519,0.444250198,26.98832741,4.970605339,Good,SW,May
19/12/2019 00:03,36.02477177,2.273713978,142211.5418,34.88998092,Low,5.127111078,0.469372496,6.381657316,8.701149478,Good,SE,December
09/05/2020 01:13,0.42552845,9.275698779,115234.8462,27.4356069,Medium,4.476229127,0.316220363,47.95981149,3.558215642,Good,NW,May
12/07/2020 03:33,11.57770007,-1.044686044,125951.9471,25.77196945,Medium,2.253767017,0.414599533,24.61647347,6.323220842,Good,NW,July
28/07/2020 22:13,29.10581473,-0.990104591,312717.0781,32.32051564,Medium,2.982109608,0.43033155,24.45584873,8.114236321,Good,SW,July
01/07/2020 01:03,4.34358261,-0.216765626,113848.1182,25.61405402,Low,3.20483648,0.428234778,27.55502747,4.970641921,Good,SW,July
11/05/2020 03:03,8.80265121,-0.925408673,317357.7702,26.15040715,Low,4.979020965,0.481826216,15.23594529,5.78283875,Good,NW,May
25/05/2020 09:03,3.52405875,0.880673175,111714.2399,22.38947077,Medium,3.077795096,0.398512795,25.49188387,4.35116985,Good,SW,May
07/09/2020 10:23,0.11360505,42.95850692,109765.1134,28.92489037,Medium,4.350674082,0.412103558,27.37190946,3.117184063,Good,SW,September
03/05/2020 03:43,0.11323822,81.04626864,281821.1375,30.41771028,Low,2.587337668,0.280940935,20.96631043,1.623377689,Good,NE,May
14/06/2020 10:53,1.46555036,1.505182079,112664.9851,26.61214293,Low,3.227651298,0.39192695,26.52807399,3.72868488,Good,SW,June
30/06/2020 23:13,7.30050358,-1.028256688,120202.961,25.96538878,Low,2.372630757,0.358434143,27.46889229,5.419257716,Good,SW,June
07/08/2020 21:53,19.03336204,-1.133699373,119750.7508,32.56835397,Medium,4.386249179,0.322828636,26.87119867,7.320631237,Good,NW,August
28/07/2020 01:03,32.65643121,-0.430726944,135975.2759,33.14688896,Medium,2.060301055,0.392158168,27.06370968,8.220883721,Good,SW,July
08/01/2020 09:33,29.25157257,-0.442303578,122625.4628,33.7692103,Medium,2.011989633,0.490184559,27.23437455,8.57987956,Good,SW,January
16/06/2020 00:23,11.95348644,-1.114426258,124261.1751,28.03732459,Low,4.8365172,0.475949476,26.675364,6.533883161,Good,SW,June
15/06/2020 20:43,21.31281819,-1.104132524,671973.7128,27.99809559,Low,4.801779512,0.310862297,26.50609273,7.225420742,Good,SW,June
23/06/2020 23:53,32.31860881,3.409973986,130660.5032,29.64476878,Medium,10.27396529,0.480824055,55.36476902,9.160765917,Good,SW,June
12/07/2020 18:53,12.90239391,-1.066075323,437907.6839,30.05144551,Medium,3.657458961,0.450371017,24.32557783,5.989579885,Good,SW,July
05/08/2020 10:43,9.05694327,-0.962547363,112564.7907,22.97655124,Low,4.492020943,0.324786682,24.7253587,5.763249835,Good,NW,August
08/09/2020 09:53,0.10527353,91.74038207,111381.711,24.22897631,Medium,7.87969311,0.435431539,14.16750382,3.018633189,Good,NW,September
18/08/2020 10:33,0.12168211,52.15704479,108189.4507,21.39791922,Medium,3.11609511,0.33334625,26.47382658,3.401473505,Good,NE,August
01/07/2020 06:13,2.12771204,1.202037187,110254.1071,25.18586772,Medium,2.145474136,0.456903627,28.58655003,4.18217982,Good,SW,July
06/07/2020 05:33,6.90676699,-1.202849233,115903.2032,22.15395712,Medium,2.639227914,0.459409628,27.90042362,5.6734525,Good,NW,July
01/09/2020 08:03,2.46640281,0.905239036,550755.7542,26.94406807,Low,2.90141719,0.309768186,26.55256586,4.263927606,Good,NW,September
21/02/2020 03:23,14.6695345,-70.79779188,138246.0367,29.45312356,Medium,3.421987248,0.358986611,27.67626007,7.250787362,Good,SW,February
17/02/2020 22:23,31.84482023,0.323290479,133450.7102,43.63950691,Medium,2.619467122,0.305827497,24.98997916,8.994839255,Good,SE,February
24/12/2019 03:13,36.18642466,5.566880215,137777.0162,43.12538468,Medium,3.182272656,0.335586506,27.07903641,9.325929305,Good,SE,December
14/03/2020 09:03,18.14869882,66.59561684,123987.2071,-30,Medium,3.806687661,0.320050216,26.99203709,6.8896995,Good,NE,March
06/08/2020 07:03,3.78617431,0.455467426,116882.1734,23.27477866,Low,3.404720724,0.30721824,25.0969423,4.34522755,Good,NW,August
02/06/2020 16:23,0,34.43272632,108836.2656,18.58879692,Medium,2.735317174,0.478889126,39.1117467,4.5449998,Good,NW,June
02/09/2020 22:13,30.32084739,1.289883531,136018.2135,41.27557719,Medium,4.830953002,0.356741933,26.65732009,8.837843833,Good,SW,September
09/01/2020 05:23,15.64191421,-1.266004401,122265.6142,27.21856113,Medium,9.78478164,0.372469208,25.53596309,7.130238192,Good,SE,January
23/05/2020 00:33,11.18120978,-1.202303823,121285.4571,24.47716778,Medium,3.860916736,0.417233498,24.65860965,6.130526184,Good,SW,May
15/06/2020 07:03,3.23168946,0.536757848,110473.643,25.01942639,Medium,4.734280915,0.377625,26.96466135,4.652099807,Good,NW,June
30/01/2020 19:13,29.76362546,15.49342651,536730.8219,36.82161503,Low,4.517880388,0.47131335,26.31235206,15.12649908,Good,SE,January
15/08/2020 03:03,20.52986038,-1.178355529,339090.695,31.61257372,Low,3.933868699,0.480558237,29.31451103,7.232552647,Good,SW,August
12/01/2020 04:43,0.12326733,23.84297741,113364.1405,20.46142736,Medium,4.505443622,0.499607207,32.49293144,2.796412394,Good,SE,January
02/11/2019 02:23,33.18458261,-71.14436087,625538.0123,50.02076301,Low,3.926513056,0.335234702,27.39904161,5.88698979,Optimised,NW,November
17/06/2020 09:33,0.09686215,34.60816528,113856.0524,18.7108753,Medium,2.75530189,0.417237901,17.48602057,3.30244984,Good,SW,June
02/04/2020 21:13,40.9337116,-1.053694497,82694.84283,38.1307858,Medium,2.625862582,0.451124647,47.19702973,7.56457474,Optimised,SE,April
18/06/2020 14:43,3.95209005,0.282964263,117899.4266,22.35491364,Low,2.204219467,0.472541243,32.98339865,4.626241035,Good,SW,June
22/06/2020 22:13,15.40253975,-1.208757325,118619.0794,29.20104461,Medium,7.915302267,0.373364924,16.34691546,7.084844183,Good,SW,June
27/04/2020 10:03,0.07241292,12.82754877,521847.8547,26.95562401,Low,2.56067786,0.495895626,27.97378072,3.029152771,Good,SW,April
24/05/2020 01:33,13.50385633,-1.29428904,116687.7713,28.02975749,Low,4.799627043,0.304749653,26.21380858,6.841116489,Good,SW,May
07/07/2020 00:53,3.19100102,0.389525973,113286.3543,26.466371,Low,4.83911842,0.36488949,25.79748866,4.594289311,Good,NW,July
09/09/2020 02:53,15.14450763,-0.962536404,742296.1362,35.60119814,Low,2.405929141,0.489477362,26.90121918,6.906160867,Good,SW,September
16/08/2020 23:43,28.66780002,0.3908914,131492.9896,32.68995394,Medium,2.359645698,0.391842619,45.48493017,8.545652068,Good,NW,August
31/03/2020 11:23,5.1646255,-0.658525129,519966.419,29.48996095,Medium,3.137643826,0.403304179,10.07666443,4.64097807,Good,SE,March
16/05/2020 02:43,4.90993111,-0.227144145,121399.3737,25.20744913,Medium,3.856068092,0.421670786,25.46115769,4.988519775,Good,SW,May
22/04/2020 14:53,13.45685308,-1.150429512,120365.8915,28.30677973,Low,2.598571336,0.304902237,24.88007948,6.371699763,Good,SW,April
12/06/2020 10:33,1.46754898,1.38528218,108982.7136,21.57356793,Low,4.247037021,0.395522468,18.62833579,3.29975483,Good,NW,June
01/07/2020 19:33,14.0816664,-1.25379825,123114.8935,27.42304045,Low,3.212563493,0.399584093,26.91885928,6.20497983,Good,SW,July
19/06/2020 22:43,15.02429472,-1.125032704,115384.0535,27.53111827,Medium,2.778564524,0.373372867,27.84951405,6.765715574,Good,SW,June
10/05/2020 20:43,6.69919795,-0.620158464,115079.8814,31.29837196,Medium,3.011303057,0.477734072,26.31042811,5.428529825,Good,SW,May
07/05/2020 16:13,4.91349389,-0.205010985,116628.0102,32.02322877,Low,3.518827928,0.321628848,29.67201392,4.574347168,Good,SW,May
