India,2001,Total,Female,Anantapur,Census - de facto - complete tabulation,"Final figure, complete",2007,107829.0
India,2001,Total,Female,Arrah,Census - de facto - complete tabulation,"Final figure, complete",2007,93513.0
India,2001,Total,Female,Asansol,Census - de facto - complete tabulation,"Final figure, complete",2007,224553.0
India,2001,Total,Female,Ashoknagar Kalyangarh,Census - de facto - complete tabulation,"Final figure, complete",2007,55117.0
India,2001,Total,Female,Aurangabad,Census - de facto - complete tabulation,"Final figure, complete",2007,414016.0
India,2001,Total,Female,Avadi,Census - de facto - complete tabulation,"Final figure, complete",2007,111412.0
India,2001,Total,Female,Bahadurgarh,Census - de facto - complete tabulation,"Final figure, complete",2007,53987.0
India,2001,Total,Female,Baharampur,Census - de facto - complete tabulation,"Final figure, complete",2007,78406.0
India,2001,Total,Female,Bahraich,Census - de facto - complete tabulation,"Final figure, complete",2007,78742.0
India,2001,Total,Female,Baidyabati,Census - de facto - complete tabulation,"Final figure, complete",2007,51835.0
India,2001,Total,Female,Baleshwar,Census - de facto - complete tabulation,"Final figure, complete",2007,50391.0
India,2001,Total,Female,Ballia,Census - de facto - complete tabulation,"Final figure, complete",2007,46969.0
India,2001,Total,Female,Bally,Census - de facto - complete tabulation,"Final figure, complete",2007,111303.0
India,2001,Total,Female,Balurghat,Census - de facto - complete tabulation,"Final figure, complete",2007,66866.0
India,2001,Total,Female,Banda,Census - de facto - complete tabulation,"Final figure, complete",2007,62207.0
India,2001,Total,Female,Bangalore,Census - de facto - complete tabulation,"Final figure, complete",2007,2058491.0
India,2001,Total,Female,Bangaon,Census - de facto - complete tabulation,"Final figure, complete",2007,49626.0
India,2001,Total,Female,Bankura,Census - de facto - complete tabulation,"Final figure, complete",2007,62352.0
India,2001,Total,Female,Bansberia,Census - de facto - complete tabulation,"Final figure, complete",2007,49023.0
India,2001,Total,Female,Baranagar,Census - de facto - complete tabulation,"Final figure, complete",2007,118209.0
India,2001,Total,Female,Barasat,Census - de facto - complete tabulation,"Final figure, complete",2007,113147.0
India,2001,Total,Female,Barddhaman,Census - de facto - complete tabulation,"Final figure, complete",2007,137040.0
India,2001,Total,Female,Bareilly,Census - de facto - complete tabulation,"Final figure, complete",2007,339547.0
India,2001,Total,Female,Barrackpur,Census - de facto - complete tabulation,"Final figure, complete",2007,68092.0
India,2001,Total,Female,Barshi,Census - de facto - complete tabulation,"Final figure, complete",2007,50937.0
India,2001,Total,Female,Basirhat,Census - de facto - complete tabulation,"Final figure, complete",2007,55194.0
India,2001,Total,Female,Basti,Census - de facto - complete tabulation,"Final figure, complete",2007,50548.0
India,2001,Total,Female,Batala,Census - de facto - complete tabulation,"Final figure, complete",2007,59169.0
India,2001,Total,Female,Bathinda,Census - de facto - complete tabulation,"Final figure, complete",2007,100310.0
India,2001,Total,Female,Beawar,Census - de facto - complete tabulation,"Final figure, complete",2007,59342.0
India,2001,Total,Female,Belgaum,Census - de facto - complete tabulation,"Final figure, complete",2007,195055.0
India,2001,Total,Female,Bellary,Census - de facto - complete tabulation,"Final figure, complete",2007,154067.0
India,2001,Total,Female,Bettiah,Census - de facto - complete tabulation,"Final figure, complete",2007,54917.0
India,2001,Total,Female,Bhadravati,Census - de facto - complete tabulation,"Final figure, complete",2007,79311.0
India,2001,Total,Female,Bhadreswar,Census - de facto - complete tabulation,"Final figure, complete",2007,48031.0
India,2001,Total,Female,Bhagalpur,Census - de facto - complete tabulation,"Final figure, complete",2007,157961.0
India,2001,Total,Female,Bhalswa Jahangir Pur,Census - de facto - complete tabulation,"Final figure, complete",2007,68537.0
India,2001,Total,Female,Bharatpur,Census - de facto - complete tabulation,"Final figure, complete",2007,94530.0
India,2001,Total,Female,Bharuch,Census - de facto - complete tabulation,"Final figure, complete",2007,71634.0
India,2001,Total,Female,Bhatpara,Census - de facto - complete tabulation,"Final figure, complete",2007,199228.0
India,2001,Total,Female,Bhavnagar,Census - de facto - complete tabulation,"Final figure, complete",2007,244247.0
India,2001,Total,Female,Bheemavaram,Census - de facto - complete tabulation,"Final figure, complete",2007,67936.0
India,2001,Total,Female,Bhilai Nagar,Census - de facto - complete tabulation,"Final figure, complete",2007,265296.0
India,2001,Total,Female,Bhilwara,Census - de facto - complete tabulation,"Final figure, complete",2007,131334.0
India,2001,Total,Female,Bhind,Census - de facto - complete tabulation,"Final figure, complete",2007,70807.0
India,2001,Total,Female,Bhiwandi,Census - de facto - complete tabulation,"Final figure, complete",2007,231176.0
India,2001,Total,Female,Bhiwani,Census - de facto - complete tabulation,"Final figure, complete",2007,77834.0
India,2001,Total,Female,Bhopal,Census - de facto - complete tabulation,"Final figure, complete",2007,679946.0
India,2001,Total,Female,Bhubaneswar,Census - de facto - complete tabulation,"Final figure, complete",2007,287293.0
India,2001,Total,Female,Bhusawal,Census - de facto - complete tabulation,"Final figure, complete",2007,83164.0
India,2001,Total,Female,Bid,Census - de facto - complete tabulation,"Final figure, complete",2007,66369.0
India,2001,Total,Female,Bidar,Census - de facto - complete tabulation,"Final figure, complete",2007,82943.0
India,2001,Total,Female,Bidhan Nagar,Census - de facto - complete tabulation,"Final figure, complete",2007,81001.0
India,2001,Total,Female,Bihar,Census - de facto - complete tabulation,"Final figure, complete",2007,110052.0
India,2001,Total,Female,Bijapur,Census - de facto - complete tabulation,"Final figure, complete",2007,110800.0
India,2001,Total,Female,Bikaner,Census - de facto - complete tabulation,"Final figure, complete",2007,246623.0
India,2001,Total,Female,Bilaspur,Census - de facto - complete tabulation,"Final figure, complete",2007,132176.0
India,2001,Total,Female,Bokaro Steel City,Census - de facto - complete tabulation,"Final figure, complete",2007,180574.0
India,2001,Total,Female,Bommanahalli,Census - de facto - complete tabulation,"Final figure, complete",2007,93544.0
India,2001,Total,Female,Botad,Census - de facto - complete tabulation,"Final figure, complete",2007,47442.0
India,2001,Total,Female,Brahmapur,Census - de facto - complete tabulation,"Final figure, complete",2007,147438.0
India,2001,Total,Female,Budaun,Census - de facto - complete tabulation,"Final figure, complete",2007,69888.0
India,2001,Total,Female,Bulandshahr,Census - de facto - complete tabulation,"Final figure, complete",2007,82894.0
India,2001,Total,Female,Burhanpur,Census - de facto - complete tabulation,"Final figure, complete",2007,93974.0
India,2001,Total,Female,Byatarayanapura,Census - de facto - complete tabulation,"Final figure, complete",2007,86236.0
India,2001,Total,Female,Champdani,Census - de facto - complete tabulation,"Final figure, complete",2007,45404.0
India,2001,Total,Female,Chandan Nagar,Census - de facto - complete tabulation,"Final figure, complete",2007,78006.0
India,2001,Total,Female,Chandausi,Census - de facto - complete tabulation,"Final figure, complete",2007,48622.0
India,2001,Total,Female,Chandigarh,Census - de facto - complete tabulation,"Final figure, complete",2007,358393.0
India,2001,Total,Female,Chandrapur,Census - de facto - complete tabulation,"Final figure, complete",2007,138248.0
India,2001,Total,Female,Chapra,Census - de facto - complete tabulation,"Final figure, complete",2007,83696.0
India,2001,Total,Female,Chennai (Madras),Census - de facto - complete tabulation,"Final figure, complete",2007,2124106.0
India,2001,Total,Female,Chhindwara,Census - de facto - complete tabulation,"Final figure, complete",2007,58663.0
India,2001,Total,Female,Chikmagalur,Census - de facto - complete tabulation,"Final figure, complete",2007,49557.0
India,2001,Total,Female,Chitradurga,Census - de facto - complete tabulation,"Final figure, complete",2007,59857.0
India,2001,Total,Female,Chittoor,Census - de facto - complete tabulation,"Final figure, complete",2007,75775.0
India,2001,Total,Female,Coimbatore,Census - de facto - complete tabulation,"Final figure, complete",2007,452945.0
India,2001,Total,Female,Cuddalore,Census - de facto - complete tabulation,"Final figure, complete",2007,78622.0
India,2001,Total,Female,Cuddapah,Census - de facto - complete tabulation,"Final figure, complete",2007,62836.0
India,2001,Total,Female,Cuttack,Census - de facto - complete tabulation,"Final figure, complete",2007,248816.0
India,2001,Total,Female,Dallo Pura,Census - de facto - complete tabulation,"Final figure, complete",2007,61259.0
India,2001,Total,Female,Damoh,Census - de facto - complete tabulation,"Final figure, complete",2007,53223.0
India,2001,Total,Female,Darbhanga,Census - de facto - complete tabulation,"Final figure, complete",2007,124971.0
India,2001,Total,Female,Darjiling,Census - de facto - complete tabulation,"Final figure, complete",2007,51234.0
India,2001,Total,Female,Dasarahalli,Census - de facto - complete tabulation,"Final figure, complete",2007,121031.0
India,2001,Total,Female,Davangere,Census - de facto - complete tabulation,"Final figure, complete",2007,176536.0
India,2001,Total,Female,Dehradun,Census - de facto - complete tabulation,"Final figure, complete",2007,202128.0
India,2001,Total,Female,Dehri,Census - de facto - complete tabulation,"Final figure, complete",2007,55517.0
India,2001,Total,Female,Delhi,Census - de facto - complete tabulation,"Final figure, complete",2007,4466675.0
India,2001,Total,Female,Delhi Cantonment,Census - de facto - complete tabulation,"Final figure, complete",2007,49090.0
India,2001,Total,Female,Deoli,Census - de facto - complete tabulation,"Final figure, complete",2007,52874.0
India,2001,Total,Female,Deoria,Census - de facto - complete tabulation,"Final figure, complete",2007,49546.0
India,2001,Total,Female,Dewas,Census - de facto - complete tabulation,"Final figure, complete",2007,110597.0
India,2001,Total,Female,Dhanbad,Census - de facto - complete tabulation,"Final figure, complete",2007,90746.0
India,2001,Total,Female,Dharmavaram,Census - de facto - complete tabulation,"Final figure, complete",2007,50572.0
India,2001,Total,Female,Dhule,Census - de facto - complete tabulation,"Final figure, complete",2007,163983.0
India,2001,Total,Female,Dibrugarh,Census - de facto - complete tabulation,"Final figure, complete",2007,56775.0
India,2001,Total,Female,Dinapur Nizamat,Census - de facto - complete tabulation,"Final figure, complete",2007,61757.0
India,2001,Total,Female,Dindigul,Census - de facto - complete tabulation,"Final figure, complete",2007,97831.0
India,2001,Total,Female,Dumdum,Census - de facto - complete tabulation,"Final figure, complete",2007,48406.0
India,2001,Total,Female,Durg,Census - de facto - complete tabulation,"Final figure, complete",2007,113202.0
India,2001,Total,Female,Durgapur,Census - de facto - complete tabulation,"Final figure, complete",2007,229684.0
India,2001,Total,Female,Eluru,Census - de facto - complete tabulation,"Final figure, complete",2007,97272.0
India,2001,Total,Female,English Bazar,Census - de facto - complete tabulation,"Final figure, complete",2007,78611.0
India,2001,Total,Female,Erode,Census - de facto - complete tabulation,"Final figure, complete",2007,74079.0
India,2001,Total,Female,Etah,Census - de facto - complete tabulation,"Final figure, complete",2007,50347.0
India,2001,Total,Female,Etawah,Census - de facto - complete tabulation,"Final figure, complete",2007,98704.0
India,2001,Total,Female,Faizabad,Census - de facto - complete tabulation,"Final figure, complete",2007,68770.0
India,2001,Total,Female,Faridabad,Census - de facto - complete tabulation,"Final figure, complete",2007,474869.0
India,2001,Total,Female,Farrukhabad-cum-Fategarh,Census - de facto - complete tabulation,"Final figure, complete",2007,107504.0
India,2001,Total,Female,Fatehpur,Census - de facto - complete tabulation,"Final figure, complete",2007,72067.0
India,2001,Total,Female,Firozabad,Census - de facto - complete tabulation,"Final figure, complete",2007,130839.0
India,2001,Total,Female,Gadag-Betgeri,Census - de facto - complete tabulation,"Final figure, complete",2007,76269.0
India,2001,Total,Female,Gajuwaka,Census - de facto - complete tabulation,"Final figure, complete",2007,125711.0
India,2001,Total,Female,Gandhidham,Census - de facto - complete tabulation,"Final figure, complete",2007,72314.0
India,2001,Total,Female,Gandhinagar,Census - de facto - complete tabulation,"Final figure, complete",2007,92109.0
India,2001,Total,Female,Ganganagar,Census - de facto - complete tabulation,"Final figure, complete",2007,95392.0
India,2001,Total,Female,Gaya,Census - de facto - complete tabulation,"Final figure, complete",2007,180949.0
India,2001,Total,Female,Ghatlodiya,Census - de facto - complete tabulation,"Final figure, complete",2007,50465.0
India,2001,Total,Female,Ghaziabad,Census - de facto - complete tabulation,"Final figure, complete",2007,447230.0
India,2001,Total,Female,Godhra,Census - de facto - complete tabulation,"Final figure, complete",2007,58703.0
India,2001,Total,Female,Gonda,Census - de facto - complete tabulation,"Final figure, complete",2007,54094.0
India,2001,Total,Female,Gondiya,Census - de facto - complete tabulation,"Final figure, complete",2007,59484.0
India,2001,Total,Female,Gorakhpur,Census - de facto - complete tabulation,"Final figure, complete",2007,292894.0
India,2001,Total,Female,Gudivada,Census - de facto - complete tabulation,"Final figure, complete",2007,57187.0
India,2001,Total,Female,Gulbarga,Census - de facto - complete tabulation,"Final figure, complete",2007,203160.0
India,2001,Total,Female,Guna,Census - de facto - complete tabulation,"Final figure, complete",2007,64637.0
India,2001,Total,Female,Guntakul,Census - de facto - complete tabulation,"Final figure, complete",2007,57892.0
India,2001,Total,Female,Guntur,Census - de facto - complete tabulation,"Final figure, complete",2007,256686.0
India,2001,Total,Female,Gurgaon,Census - de facto - complete tabulation,"Final figure, complete",2007,80021.0
India,2001,Total,Female,Guwahati,Census - de facto - complete tabulation,"Final figure, complete",2007,369607.0
India,2001,Total,Female,Gwalior,Census - de facto - complete tabulation,"Final figure, complete",2007,384683.0
India,2001,Total,Female,Habra,Census - de facto - complete tabulation,"Final figure, complete",2007,62461.0
India,2001,Total,Female,Hajipur,Census - de facto - complete tabulation,"Final figure, complete",2007,55574.0
India,2001,Total,Female,Haldia,Census - de facto - complete tabulation,"Final figure, complete",2007,80780.0
India,2001,Total,Female,Haldwani-cum-Kathgodam,Census - de facto - complete tabulation,"Final figure, complete",2007,60260.0
India,2001,Total,Female,Halisahar,Census - de facto - complete tabulation,"Final figure, complete",2007,57359.0
India,2001,Total,Female,Hanumangarh,Census - de facto - complete tabulation,"Final figure, complete",2007,60024.0
India,2001,Total,Female,Haora (Howrah),Census - de facto - complete tabulation,"Final figure, complete",2007,460464.0
India,2001,Total,Female,Hapur,Census - de facto - complete tabulation,"Final figure, complete",2007,98808.0
India,2001,Total,Female,Hardoi,Census - de facto - complete tabulation,"Final figure, complete",2007,52610.0
India,2001,Total,Female,Hardwar,Census - de facto - complete tabulation,"Final figure, complete",2007,80604.0
India,2001,Total,Female,Hassan,Census - de facto - complete tabulation,"Final figure, complete",2007,56831.0
India,2001,Total,Female,Hathras,Census - de facto - complete tabulation,"Final figure, complete",2007,57466.0
India,2001,Total,Female,Hazaribag,Census - de facto - complete tabulation,"Final figure, complete",2007,59369.0
India,2001,Total,Female,Hindupur,Census - de facto - complete tabulation,"Final figure, complete",2007,60942.0
India,2001,Total,Female,Hisar,Census - de facto - complete tabulation,"Final figure, complete",2007,116606.0
India,2001,Total,Female,Hoshiarpur,Census - de facto - complete tabulation,"Final figure, complete",2007,70214.0
India,2001,Total,Female,Hospet,Census - de facto - complete tabulation,"Final figure, complete",2007,80473.0
India,2001,Total,Female,Hubli-Dharwad,Census - de facto - complete tabulation,"Final figure, complete",2007,383110.0
India,2001,Total,Female,Hugli-Chinsurah,Census - de facto - complete tabulation,"Final figure, complete",2007,83418.0
India,2001,Total,Female,Hyderabad,Census - de facto - complete tabulation,"Final figure, complete",2007,1754419.0
India,2001,Total,Female,Ichalakaranji,Census - de facto - complete tabulation,"Final figure, complete",2007,121547.0
India,2001,Total,Female,Imphal,Census - de facto - complete tabulation,"Final figure, complete",2007,111677.0
India,2001,Total,Female,Indore,Census - de facto - complete tabulation,"Final figure, complete",2007,700428.0
India,2001,Total,Female,Jabalpur,Census - de facto - complete tabulation,"Final figure, complete",2007,444005.0
India,2001,Total,Female,Jagadhri,Census - de facto - complete tabulation,"Final figure, complete",2007,45446.0
India,2001,Total,Female,Jaipur,Census - de facto - complete tabulation,"Final figure, complete",2007,1084810.0
India,2001,Total,Female,Jalandhar,Census - de facto - complete tabulation,"Final figure, complete",2007,326604.0
India,2001,Total,Female,Jalgaon,Census - de facto - complete tabulation,"Final figure, complete",2007,175122.0
India,2001,Total,Female,Jalna,Census - de facto - complete tabulation,"Final figure, complete",2007,113873.0
India,2001,Total,Female,Jalpaiguri,Census - de facto - complete tabulation,"Final figure, complete",2007,49719.0
India,2001,Total,Female,Jammu,Census - de facto - complete tabulation,"Final figure, complete",2007,171003.0
India,2001,Total,Female,Jamnagar,Census - de facto - complete tabulation,"Final figure, complete",2007,210673.0
India,2001,Total,Female,Jamshedpur,Census - de facto - complete tabulation,"Final figure, complete",2007,271663.0
India,2001,Total,Female,Jamuria,Census - de facto - complete tabulation,"Final figure, complete",2007,60789.0
India,2001,Total,Female,Jaunpur,Census - de facto - complete tabulation,"Final figure, complete",2007,75852.0
India,2001,Total,Female,Jetpur Navagadh,Census - de facto - complete tabulation,"Final figure, complete",2007,49544.0
India,2001,Total,Female,Jhansi,Census - de facto - complete tabulation,"Final figure, complete",2007,180899.0
India,2001,Total,Female,Jhunjhunun,Census - de facto - complete tabulation,"Final figure, complete",2007,47704.0
India,2001,Total,Female,Jind,Census - de facto - complete tabulation,"Final figure, complete",2007,62448.0
India,2001,Total,Female,Jodhpur,Census - de facto - complete tabulation,"Final figure, complete",2007,396976.0
India,2001,Total,Female,Junagadh,Census - de facto - complete tabulation,"Final figure, complete",2007,81535.0
India,2001,Total,Female,Kaithal,Census - de facto - complete tabulation,"Final figure, complete",2007,54187.0
India,2001,Total,Female,Kakinada,Census - de facto - complete tabulation,"Final figure, complete",2007,149853.0
India,2001,Total,Female,Kalol,Census - de facto - complete tabulation,"Final figure, complete",2007,46898.0
India,2001,Total,Female,Kalyan,Census - de facto - complete tabulation,"Final figure, complete",2007,560004.0
India,2001,Total,Female,Kamarhati,Census - de facto - complete tabulation,"Final figure, complete",2007,145952.0
India,2001,Total,Female,Kancheepuram,Census - de facto - complete tabulation,"Final figure, complete",2007,76071.0
India,2001,Total,Female,Kanchrapara,Census - de facto - complete tabulation,"Final figure, complete",2007,60927.0
India,2001,Total,Female,Kanhangad,Census - de facto - complete tabulation,"Final figure, complete",2007,33876.0
India,2001,Total,Female,Kanpur,Census - de facto - complete tabulation,"Final figure, complete",2007,1177216.0
India,2001,Total,Female,Kapra,Census - de facto - complete tabulation,"Final figure, complete",2007,76423.0
India,2001,Total,Female,Karawal Nagar,Census - de facto - complete tabulation,"Final figure, complete",2007,68129.0
India,2001,Total,Female,Karimnagar,Census - de facto - complete tabulation,"Final figure, complete",2007,100317.0
India,2001,Total,Female,Karnal,Census - de facto - complete tabulation,"Final figure, complete",2007,97045.0
India,2001,Total,Female,Katihar,Census - de facto - complete tabulation,"Final figure, complete",2007,81582.0
India,2001,Total,Female,Khammam,Census - de facto - complete tabulation,"Final figure, complete",2007,78970.0
India,2001,Total,Female,Khandwa,Census - de facto - complete tabulation,"Final figure, complete",2007,83292.0
India,2001,Total,Female,Khanna,Census - de facto - complete tabulation,"Final figure, complete",2007,47823.0
India,2001,Total,Female,Kharagpur,Census - de facto - complete tabulation,"Final figure, complete",2007,91040.0
India,2001,Total,Female,Khardaha,Census - de facto - complete tabulation,"Final figure, complete",2007,55256.0
India,2001,Total,Female,Kirari Suleman Nagar,Census - de facto - complete tabulation,"Final figure, complete",2007,69271.0
India,2001,Total,Female,Kishangarh,Census - de facto - complete tabulation,"Final figure, complete",2007,55147.0
India,2001,Total,Female,Kochi,Census - de facto - complete tabulation,"Final figure, complete",2007,300819.0
India,2001,Total,Female,Kolar,Census - de facto - complete tabulation,"Final figure, complete",2007,55847.0
India,2001,Total,Female,Kolhapur,Census - de facto - complete tabulation,"Final figure, complete",2007,237389.0
India,2001,Total,Female,Kolkata (Calcutta),Census - de facto - complete tabulation,"Final figure, complete",2007,2072836.0
India,2001,Total,Female,Kollam,Census - de facto - complete tabulation,"Final figure, complete",2007,183883.0
India,2001,Total,Female,Korba,Census - de facto - complete tabulation,"Final figure, complete",2007,150922.0
India,2001,Total,Female,Kota,Census - de facto - complete tabulation,"Final figure, complete",2007,325865.0
India,2001,Total,Female,Kozhikode,Census - de facto - complete tabulation,"Final figure, complete",2007,224668.0
India,2001,Total,Female,Krishnanagar,Census - de facto - complete tabulation,"Final figure, complete",2007,68534.0
India,2001,Total,Female,Krishnarajapura,Census - de facto - complete tabulation,"Final figure, complete",2007,88798.0
India,2001,Total,Female,Kukatpalle,Census - de facto - complete tabulation,"Final figure, complete",2007,138958.0
India,2001,Total,Female,Kulti,Census - de facto - complete tabulation,"Final figure, complete",2007,137082.0
India,2001,Total,Female,Kumbakonam,Census - de facto - complete tabulation,"Final figure, complete",2007,70169.0
India,2001,Total,Female,Kurnool,Census - de facto - complete tabulation,"Final figure, complete",2007,132503.0
India,2001,Total,Female,Lal Bahadur Nagar,Census - de facto - complete tabulation,"Final figure, complete",2007,130022.0
India,2001,Total,Female,Lakhimpur,Census - de facto - complete tabulation,"Final figure, complete",2007,56250.0
India,2001,Total,Female,Lalitpur,Census - de facto - complete tabulation,"Final figure, complete",2007,52899.0
India,2001,Total,Female,Latur,Census - de facto - complete tabulation,"Final figure, complete",2007,143438.0
India,2001,Total,Female,Loni,Census - de facto - complete tabulation,"Final figure, complete",2007,55667.0
India,2001,Total,Female,Lucknow,Census - de facto - complete tabulation,"Final figure, complete",2007,1029776.0
India,2001,Total,Female,Ludhiana,Census - de facto - complete tabulation,"Final figure, complete",2007,605325.0
India,2001,Total,Female,Machilipatnam,Census - de facto - complete tabulation,"Final figure, complete",2007,90253.0
India,2001,Total,Female,Madhyamgram,Census - de facto - complete tabulation,"Final figure, complete",2007,75723.0
India,2001,Total,Female,Madurai,Census - de facto - complete tabulation,"Final figure, complete",2007,459473.0
India,2001,Total,Female,Mahadevapura,Census - de facto - complete tabulation,"Final figure, complete",2007,62912.0
India,2001,Total,Female,Mahbubnagar,Census - de facto - complete tabulation,"Final figure, complete",2007,63979.0
India,2001,Total,Female,Maheshtala,Census - de facto - complete tabulation,"Final figure, complete",2007,182962.0
India,2001,Total,Female,Malegaon,Census - de facto - complete tabulation,"Final figure, complete",2007,200539.0
India,2001,Total,Female,Malerkotla,Census - de facto - complete tabulation,"Final figure, complete",2007,50242.0
India,2001,Total,Female,Malkajgiri,Census - de facto - complete tabulation,"Final figure, complete",2007,94891.0
India,2001,Total,Female,Mandsaur,Census - de facto - complete tabulation,"Final figure, complete",2007,56236.0
India,2001,Total,Female,Mandya,Census - de facto - complete tabulation,"Final figure, complete",2007,64628.0
India,2001,Total,Female,Mangalore,Census - de facto - complete tabulation,"Final figure, complete",2007,198935.0
India,2001,Total,Female,Mango,Census - de facto - complete tabulation,"Final figure, complete",2007,78750.0
India,2001,Total,Female,Mathura,Census - de facto - complete tabulation,"Final figure, complete",2007,140749.0
India,2001,Total,Female,Maunath Bhanjan,Census - de facto - complete tabulation,"Final figure, complete",2007,102699.0
India,2001,Total,Female,Medinipur,Census - de facto - complete tabulation,"Final figure, complete",2007,73266.0
India,2001,Total,Female,Meerut,Census - de facto - complete tabulation,"Final figure, complete",2007,500691.0
India,2001,Total,Female,Mira-Bhayandar,Census - de facto - complete tabulation,"Final figure, complete",2007,233997.0
India,2001,Total,Female,Mirzapur-cum-Vindhyachal,Census - de facto - complete tabulation,"Final figure, complete",2007,95406.0
India,2001,Total,Female,Modinagar,Census - de facto - complete tabulation,"Final figure, complete",2007,52750.0
India,2001,Total,Female,Moga,Census - de facto - complete tabulation,"Final figure, complete",2007,58685.0
India,2001,Total,Female,Moradabad,Census - de facto - complete tabulation,"Final figure, complete",2007,301269.0
India,2001,Total,Female,Morena,Census - de facto - complete tabulation,"Final figure, complete",2007,68654.0
India,2001,Total,Female,Morvi,Census - de facto - complete tabulation,"Final figure, complete",2007,69974.0
India,2001,Total,Female,Motihari,Census - de facto - complete tabulation,"Final figure, complete",2007,46422.0
India,2001,Total,Female,Mumbai (Bombay),Census - de facto - complete tabulation,"Final figure, complete",2007,5358484.0
India,2001,Total,Female,Munger,Census - de facto - complete tabulation,"Final figure, complete",2007,86786.0
India,2001,Total,Female,Murwara (Katni),Census - de facto - complete tabulation,"Final figure, complete",2007,89186.0
India,2001,Total,Female,Muzaffarnagar,Census - de facto - complete tabulation,"Final figure, complete",2007,149332.0
India,2001,Total,Female,Muzaffarpur,Census - de facto - complete tabulation,"Final figure, complete",2007,141525.0
India,2001,Total,Female,Mysore,Census - de facto - complete tabulation,"Final figure, complete",2007,371899.0
India,2001,Total,Female,Nabadwip,Census - de facto - complete tabulation,"Final figure, complete",2007,56729.0
India,2001,Total,Female,Nadiad,Census - de facto - complete tabulation,"Final figure, complete",2007,92591.0
India,2001,Total,Female,Nagaon,Census - de facto - complete tabulation,"Final figure, complete",2007,50852.0
India,2001,Total,Female,Nagercoil,Census - de facto - complete tabulation,"Final figure, complete",2007,105272.0
India,2001,Total,Female,Nagpur,Census - de facto - complete tabulation,"Final figure, complete",2007,992301.0
India,2001,Total,Female,Naihati,Census - de facto - complete tabulation,"Final figure, complete",2007,101526.0
India,2001,Total,Female,Nala Sopara,Census - de facto - complete tabulation,"Final figure, complete",2007,85668.0
India,2001,Total,Female,Nalgonda,Census - de facto - complete tabulation,"Final figure, complete",2007,53987.0
India,2001,Total,Female,Nanded,Census - de facto - complete tabulation,"Final figure, complete",2007,205890.0
India,2001,Total,Female,Nandyal,Census - de facto - complete tabulation,"Final figure, complete",2007,75403.0
India,2001,Total,Female,Nangloi Jat,Census - de facto - complete tabulation,"Final figure, complete",2007,68261.0
India,2001,Total,Female,Nashik,Census - de facto - complete tabulation,"Final figure, complete",2007,501499.0
India,2001,Total,Female,Navghar-Manikpur,Census - de facto - complete tabulation,"Final figure, complete",2007,54966.0
India,2001,Total,Female,Navi Mumbai (New Bombay),Census - de facto - complete tabulation,"Final figure, complete",2007,308297.0
India,2001,Total,Female,Navsari,Census - de facto - complete tabulation,"Final figure, complete",2007,64223.0
India,2001,Total,Female,Neemuch,Census - de facto - complete tabulation,"Final figure, complete",2007,51075.0
India,2001,Total,Female,Nellore,Census - de facto - complete tabulation,"Final figure, complete",2007,187906.0
India,2001,Total,Female,NEW DELHI,Census - de facto - complete tabulation,"Final figure, complete",2007,136640.0
India,2001,Total,Female,Neyveli,Census - de facto - complete tabulation,"Final figure, complete",2007,62204.0
India,2001,Total,Female,Nizamabad,Census - de facto - complete tabulation,"Final figure, complete",2007,142524.0
India,2001,Total,Female,Noida,Census - de facto - complete tabulation,"Final figure, complete",2007,136100.0
India,2001,Total,Female,North Barrackpur,Census - de facto - complete tabulation,"Final figure, complete",2007,59872.0
India,2001,Total,Female,North Dumdum,Census - de facto - complete tabulation,"Final figure, complete",2007,107008.0
India,2001,Total,Female,Ongole,Census - de facto - complete tabulation,"Final figure, complete",2007,73960.0
India,2001,Total,Female,Orai,Census - de facto - complete tabulation,"Final figure, complete",2007,64615.0
India,2001,Total,Female,Ozhukarai,Census - de facto - complete tabulation,"Final figure, complete",2007,107665.0
India,2001,Total,Female,Palakkad,Census - de facto - complete tabulation,"Final figure, complete",2007,66388.0
India,2001,Total,Female,Palanpur,Census - de facto - complete tabulation,"Final figure, complete",2007,52364.0
India,2001,Total,Female,Pali,Census - de facto - complete tabulation,"Final figure, complete",2007,88374.0
India,2001,Total,Female,Pallavaram,Census - de facto - complete tabulation,"Final figure, complete",2007,71238.0
India,2001,Total,Female,Palwal,Census - de facto - complete tabulation,"Final figure, complete",2007,47074.0
India,2001,Total,Female,Panchkula Urban Estate,Census - de facto - complete tabulation,"Final figure, complete",2007,65028.0
India,2001,Total,Female,Panihati,Census - de facto - complete tabulation,"Final figure, complete",2007,168131.0
India,2001,Total,Female,Panipat,Census - de facto - complete tabulation,"Final figure, complete",2007,118096.0
India,2001,Total,Female,Panvel,Census - de facto - complete tabulation,"Final figure, complete",2007,49095.0
India,2001,Total,Female,Parbhani,Census - de facto - complete tabulation,"Final figure, complete",2007,125370.0
India,2001,Total,Female,Patan,Census - de facto - complete tabulation,"Final figure, complete",2007,53122.0
India,2001,Total,Female,Pathankot,Census - de facto - complete tabulation,"Final figure, complete",2007,71405.0
India,2001,Total,Female,Patiala,Census - de facto - complete tabulation,"Final figure, complete",2007,140578.0
India,2001,Total,Female,Patna,Census - de facto - complete tabulation,"Final figure, complete",2007,620100.0
India,2001,Total,Female,Pilibhit,Census - de facto - complete tabulation,"Final figure, complete",2007,58392.0
